family,type,register,offset,width_bits,count,field,define,kind,of_field,bits,mask,value,description,access,reset,#,confidence,basis
CH32V103,ADC,RSQR3,0x034,32,1,SQ3_4,ADC_SQ3_4,value,SQ3,14,0x4000,16,Bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ3,ADC_SQ3,field,,14:10,0x7c00,,SQ3[4:0] bits (3rd conversion in regular sequence),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,ADC,RSQR3,0x034,32,1,SQ4_0,ADC_SQ4_0,value,SQ4,15,0x8000,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ4_1,ADC_SQ4_1,value,SQ4,16,0x10000,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ4_2,ADC_SQ4_2,value,SQ4,17,0x20000,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ4_3,ADC_SQ4_3,value,SQ4,18,0x40000,8,Bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ4_4,ADC_SQ4_4,value,SQ4,19,0x80000,16,Bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ4,ADC_SQ4,field,,19:15,0xf8000,,SQ4[4:0] bits (4th conversion in regular sequence),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,ADC,RSQR3,0x034,32,1,SQ5_0,ADC_SQ5_0,value,SQ5,20,0x100000,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ5_1,ADC_SQ5_1,value,SQ5,21,0x200000,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ5_2,ADC_SQ5_2,value,SQ5,22,0x400000,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ5_3,ADC_SQ5_3,value,SQ5,23,0x800000,8,Bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ5_4,ADC_SQ5_4,value,SQ5,24,0x1000000,16,Bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ5,ADC_SQ5,field,,24:20,0x1f00000,,SQ5[4:0] bits (5th conversion in regular sequence),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,ADC,RSQR3,0x034,32,1,SQ6_0,ADC_SQ6_0,value,SQ6,25,0x2000000,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ6_1,ADC_SQ6_1,value,SQ6,26,0x4000000,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ6_2,ADC_SQ6_2,value,SQ6,27,0x8000000,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ6_3,ADC_SQ6_3,value,SQ6,28,0x10000000,8,Bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ6_4,ADC_SQ6_4,value,SQ6,29,0x20000000,16,Bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RSQR3,0x034,32,1,SQ6,ADC_SQ6,field,,29:25,0x3e000000,,SQ6[4:0] bits (6th conversion in regular sequence),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,ADC,ISQR,0x038,32,1,JSQ1_0,ADC_JSQ1_0,value,JSQ1,0,0x1,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ1_1,ADC_JSQ1_1,value,JSQ1,1,0x2,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ1_2,ADC_JSQ1_2,value,JSQ1,2,0x4,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ1_3,ADC_JSQ1_3,value,JSQ1,3,0x8,8,Bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ1_4,ADC_JSQ1_4,value,JSQ1,4,0x10,16,Bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ1,ADC_JSQ1,field,,4:0,0x1f,,JSQ1[4:0] bits (1st conversion in injected sequence),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,ADC,ISQR,0x038,32,1,JSQ2_0,ADC_JSQ2_0,value,JSQ2,5,0x20,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ2_1,ADC_JSQ2_1,value,JSQ2,6,0x40,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ2_2,ADC_JSQ2_2,value,JSQ2,7,0x80,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ2_3,ADC_JSQ2_3,value,JSQ2,8,0x100,8,Bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ2_4,ADC_JSQ2_4,value,JSQ2,9,0x200,16,Bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ2,ADC_JSQ2,field,,9:5,0x3e0,,JSQ2[4:0] bits (2nd conversion in injected sequence),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,ADC,ISQR,0x038,32,1,JSQ3_0,ADC_JSQ3_0,value,JSQ3,10,0x400,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ3_1,ADC_JSQ3_1,value,JSQ3,11,0x800,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ3_2,ADC_JSQ3_2,value,JSQ3,12,0x1000,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ3_3,ADC_JSQ3_3,value,JSQ3,13,0x2000,8,Bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ3_4,ADC_JSQ3_4,value,JSQ3,14,0x4000,16,Bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ3,ADC_JSQ3,field,,14:10,0x7c00,,JSQ3[4:0] bits (3rd conversion in injected sequence),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,ADC,ISQR,0x038,32,1,JSQ4_0,ADC_JSQ4_0,value,JSQ4,15,0x8000,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ4_1,ADC_JSQ4_1,value,JSQ4,16,0x10000,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ4_2,ADC_JSQ4_2,value,JSQ4,17,0x20000,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ4_3,ADC_JSQ4_3,value,JSQ4,18,0x40000,8,Bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ4_4,ADC_JSQ4_4,value,JSQ4,19,0x80000,16,Bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JSQ4,ADC_JSQ4,field,,19:15,0xf8000,,JSQ4[4:0] bits (4th conversion in injected sequence),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,ADC,ISQR,0x038,32,1,JL_0,ADC_JL_0,value,JL,20,0x100000,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JL_1,ADC_JL_1,value,JL,21,0x200000,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,ISQR,0x038,32,1,JL,ADC_JL,field,,21:20,0x300000,,JL[1:0] bits (Injected Sequence length),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,ADC,IDATAR1,0x03c,32,1,JDATA,ADC_IDATAR1_JDATA,field,,15:0,0xffff,,Injected data,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,IDATAR2,0x040,32,1,JDATA,ADC_IDATAR2_JDATA,field,,15:0,0xffff,,Injected data,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,IDATAR3,0x044,32,1,JDATA,ADC_IDATAR3_JDATA,field,,15:0,0xffff,,Injected data,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,IDATAR4,0x048,32,1,JDATA,ADC_IDATAR4_JDATA,field,,15:0,0xffff,,Injected data,,,#,reference,evt(ch32v10x.h)
CH32V103,ADC,RDATAR,0x04c,32,1,DATA,ADC_RDATAR_DATA,field,,15:0,0xffff,,Regular data,RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,ADC,RDATAR,0x04c,32,1,ADC2DATA,ADC_RDATAR_ADC2DATA,field,,31:16,0xffff0000,,ADC2 data,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX0,AFIO_ECR_PIN_PX0,value,PIN,,0x0,0,Pin 0 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PORT_PA,AFIO_ECR_PORT_PA,value,PORT,,0x0,0,Port A selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_CAN_REMAP_REMAP1,AFIO_PCFR1_CAN_REMAP_REMAP1,value,PCFR1_CAN_REMAP,,0x0,0,"CANRX mapped to PA11, CANTX mapped to PA12",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_SWJ_CFG_RESET,AFIO_PCFR1_SWJ_CFG_RESET,value,PCFR1_SWJ_CFG,,0x0,0,,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM1_REMAP_NOREMAP,AFIO_PCFR1_TIM1_REMAP_NOREMAP,value,PCFR1_TIM1_REMAP,,0x0,0,"No remap (ETR/PA12, CH1/PA8, CH2/PA9, CH3/PA10, CH4/PA11, BKIN/PB12, CH1N/PB13, CH2N/PB14, CH3N/PB15)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM2_REMAP_NOREMAP,AFIO_PCFR1_TIM2_REMAP_NOREMAP,value,PCFR1_TIM2_REMAP,,0x0,0,"No remap (CH1/ETR/PA0, CH2/PA1, CH3/PA2, CH4/PA3)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM3_REMAP_NOREMAP,AFIO_PCFR1_TIM3_REMAP_NOREMAP,value,PCFR1_TIM3_REMAP,,0x0,0,"No remap (CH1/PA6, CH2/PA7, CH3/PB0, CH4/PB1)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_USART3_REMAP_NOREMAP,AFIO_PCFR1_USART3_REMAP_NOREMAP,value,PCFR1_USART3_REMAP,,0x0,0,"No remap (TX/PB10, RX/PB11, CK/PB12, CTS/PB13, RTS/PB14)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_0,AFIO_ECR_PIN_0,value,PIN,0,0x1,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX1,AFIO_ECR_PIN_PX1,value,PIN,0,0x1,1,Pin 1 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_SPI1_REMAP,AFIO_PCFR1_SPI1_REMAP,field,,0,0x1,,SPI1 remapping,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_1,AFIO_ECR_PIN_1,value,PIN,1,0x2,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX2,AFIO_ECR_PIN_PX2,value,PIN,1,0x2,2,Pin 2 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_I2C1_REMAP,AFIO_PCFR1_I2C1_REMAP,field,,1,0x2,,I2C1 remapping,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX3,AFIO_ECR_PIN_PX3,value,PIN,1:0,0x3,3,Pin 3 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_2,AFIO_ECR_PIN_2,value,PIN,2,0x4,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX4,AFIO_ECR_PIN_PX4,value,PIN,2,0x4,4,Pin 4 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_USART1_REMAP,AFIO_PCFR1_USART1_REMAP,field,,2,0x4,,USART1 remapping,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX5,AFIO_ECR_PIN_PX5,value,PIN,,0x5,5,Pin 5 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX6,AFIO_ECR_PIN_PX6,value,PIN,2:1,0x6,6,Pin 6 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX7,AFIO_ECR_PIN_PX7,value,PIN,2:0,0x7,7,Pin 7 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_3,AFIO_ECR_PIN_3,value,PIN,3,0x8,8,Bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX8,AFIO_ECR_PIN_PX8,value,PIN,3,0x8,8,Pin 8 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_USART2_REMAP,AFIO_PCFR1_USART2_REMAP,field,,3,0x8,,USART2 remapping,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX9,AFIO_ECR_PIN_PX9,value,PIN,,0x9,9,Pin 9 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX10,AFIO_ECR_PIN_PX10,value,PIN,,0xa,10,Pin 10 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX11,AFIO_ECR_PIN_PX11,value,PIN,,0xb,11,Pin 11 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX12,AFIO_ECR_PIN_PX12,value,PIN,3:2,0xc,12,Pin 12 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX13,AFIO_ECR_PIN_PX13,value,PIN,,0xd,13,Pin 13 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX14,AFIO_ECR_PIN_PX14,value,PIN,3:1,0xe,14,Pin 14 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PIN,AFIO_ECR_PIN,field,,3:0,0xf,,PIN[3:0] bits (Pin selection),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,AFIO,ECR,0x000,32,1,PIN_PX15,AFIO_ECR_PIN_PX15,field,,3:0,0xf,,Pin 15 selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PORT_0,AFIO_ECR_PORT_0,value,PORT,4,0x10,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PORT_PB,AFIO_ECR_PORT_PB,value,PORT,4,0x10,1,Port B selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_USART3_REMAP_0,AFIO_PCFR1_USART3_REMAP_0,value,PCFR1_USART3_REMAP,4,0x10,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_USART3_REMAP_PARTIALREMAP,AFIO_PCFR1_USART3_REMAP_PARTIALREMAP,value,PCFR1_USART3_REMAP,4,0x10,1,"Partial remap (TX/PC10, RX/PC11, CK/PC12, CTS/PB13, RTS/PB14)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PORT_1,AFIO_ECR_PORT_1,value,PORT,5,0x20,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PORT_PC,AFIO_ECR_PORT_PC,value,PORT,5,0x20,2,Port C selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_USART3_REMAP_1,AFIO_PCFR1_USART3_REMAP_1,value,PCFR1_USART3_REMAP,5,0x20,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PORT_PD,AFIO_ECR_PORT_PD,value,PORT,5:4,0x30,3,Port D selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_USART3_REMAP,AFIO_PCFR1_USART3_REMAP,field,,5:4,0x30,,USART3_REMAP[1:0] bits (USART3 remapping),,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_USART3_REMAP_FULLREMAP,AFIO_PCFR1_USART3_REMAP_FULLREMAP,field,,5:4,0x30,,"Full remap (TX/PD8, RX/PD9, CK/PD10, CTS/PD11, RTS/PD12)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PORT_2,AFIO_ECR_PORT_2,value,PORT,6,0x40,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PORT_PE,AFIO_ECR_PORT_PE,value,PORT,6,0x40,4,Port E selected,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM1_REMAP_0,AFIO_PCFR1_TIM1_REMAP_0,value,PCFR1_TIM1_REMAP,6,0x40,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM1_REMAP_PARTIALREMAP,AFIO_PCFR1_TIM1_REMAP_PARTIALREMAP,value,PCFR1_TIM1_REMAP,6,0x40,1,"Partial remap (ETR/PA12, CH1/PA8, CH2/PA9, CH3/PA10, CH4/PA11, BKIN/PA6, CH1N/PA7, CH2N/PB0, CH3N/PB1)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PORT,AFIO_ECR_PORT,field,,6:4,0x70,,PORT[2:0] bits (Port selection),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,AFIO,ECR,0x000,32,1,EVOE,AFIO_ECR_EVOE,field,,7,0x80,,Event Output Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM1_REMAP_1,AFIO_PCFR1_TIM1_REMAP_1,value,PCFR1_TIM1_REMAP,7,0x80,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM1_REMAP,AFIO_PCFR1_TIM1_REMAP,field,,7:6,0xc0,,TIM1_REMAP[1:0] bits (TIM1 remapping),,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM1_REMAP_FULLREMAP,AFIO_PCFR1_TIM1_REMAP_FULLREMAP,field,,7:6,0xc0,,"Full remap (ETR/PE7, CH1/PE9, CH2/PE11, CH3/PE13, CH4/PE14, BKIN/PE15, CH1N/PE8, CH2N/PE10, CH3N/PE12)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM2_REMAP_0,AFIO_PCFR1_TIM2_REMAP_0,value,PCFR1_TIM2_REMAP,8,0x100,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM2_REMAP_PARTIALREMAP1,AFIO_PCFR1_TIM2_REMAP_PARTIALREMAP1,value,PCFR1_TIM2_REMAP,8,0x100,1,"Partial remap (CH1/ETR/PA15, CH2/PB3, CH3/PA2, CH4/PA3)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM2_REMAP_1,AFIO_PCFR1_TIM2_REMAP_1,value,PCFR1_TIM2_REMAP,9,0x200,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM2_REMAP_PARTIALREMAP2,AFIO_PCFR1_TIM2_REMAP_PARTIALREMAP2,value,PCFR1_TIM2_REMAP,9,0x200,2,"Partial remap (CH1/ETR/PA0, CH2/PA1, CH3/PB10, CH4/PB11)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM2_REMAP,AFIO_PCFR1_TIM2_REMAP,field,,9:8,0x300,,TIM2_REMAP[1:0] bits (TIM2 remapping),,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM2_REMAP_FULLREMAP,AFIO_PCFR1_TIM2_REMAP_FULLREMAP,field,,9:8,0x300,,"Full remap (CH1/ETR/PA15, CH2/PB3, CH3/PB10, CH4/PB11)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM3_REMAP_0,AFIO_PCFR1_TIM3_REMAP_0,value,PCFR1_TIM3_REMAP,10,0x400,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM3_REMAP_1,AFIO_PCFR1_TIM3_REMAP_1,value,PCFR1_TIM3_REMAP,11,0x800,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM3_REMAP_PARTIALREMAP,AFIO_PCFR1_TIM3_REMAP_PARTIALREMAP,value,PCFR1_TIM3_REMAP,11,0x800,2,"Partial remap (CH1/PB4, CH2/PB5, CH3/PB0, CH4/PB1)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM3_REMAP,AFIO_PCFR1_TIM3_REMAP,field,,11:10,0xc00,,TIM3_REMAP[1:0] bits (TIM3 remapping),,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM3_REMAP_FULLREMAP,AFIO_PCFR1_TIM3_REMAP_FULLREMAP,field,,11:10,0xc00,,"Full remap (CH1/PC6, CH2/PC7, CH3/PC8, CH4/PC9)",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM4_REMAP,AFIO_PCFR1_TIM4_REMAP,field,,12,0x1000,,TIM4_REMAP bit (TIM4 remapping),,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_CAN_REMAP_0,AFIO_PCFR1_CAN_REMAP_0,value,PCFR1_CAN_REMAP,13,0x2000,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_CAN_REMAP_1,AFIO_PCFR1_CAN_REMAP_1,value,PCFR1_CAN_REMAP,14,0x4000,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_CAN_REMAP_REMAP2,AFIO_PCFR1_CAN_REMAP_REMAP2,value,PCFR1_CAN_REMAP,14,0x4000,2,"CANRX mapped to PB8, CANTX mapped to PB9",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_CAN_REMAP,AFIO_PCFR1_CAN_REMAP,field,,14:13,0x6000,,CAN_REMAP[1:0] bits (CAN Alternate function remapping),,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_CAN_REMAP_REMAP3,AFIO_PCFR1_CAN_REMAP_REMAP3,field,,14:13,0x6000,,"CANRX mapped to PD0, CANTX mapped to PD1",,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_PD01_REMAP,AFIO_PCFR1_PD01_REMAP,field,,15,0x8000,,Port D0/Port D1 mapping on OSC_IN/OSC_OUT,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_TIM5CH4_IREMAP,AFIO_PCFR1_TIM5CH4_IREMAP,field,,16,0x10000,,TIM5 Channel4 Internal Remap,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_ADC1_ETRGINJ_REMAP,AFIO_PCFR1_ADC1_ETRGINJ_REMAP,field,,17,0x20000,,ADC 1 External Trigger Injected Conversion remapping,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_ADC1_ETRGREG_REMAP,AFIO_PCFR1_ADC1_ETRGREG_REMAP,field,,18,0x40000,,ADC 1 External Trigger Regular Conversion remapping,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_ADC2_ETRGINJ_REMAP,AFIO_PCFR1_ADC2_ETRGINJ_REMAP,field,,19,0x80000,,ADC 2 External Trigger Injected Conversion remapping,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_ADC2_ETRGREG_REMAP,AFIO_PCFR1_ADC2_ETRGREG_REMAP,field,,20,0x100000,,ADC 2 External Trigger Regular Conversion remapping,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_SWJ_CFG_0,AFIO_PCFR1_SWJ_CFG_0,value,PCFR1_SWJ_CFG,24,0x1000000,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_SWJ_CFG_1,AFIO_PCFR1_SWJ_CFG_1,value,PCFR1_SWJ_CFG,25,0x2000000,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_SWJ_CFG_2,AFIO_PCFR1_SWJ_CFG_2,value,PCFR1_SWJ_CFG,26,0x4000000,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_SWJ_CFG_DISABLE,AFIO_PCFR1_SWJ_CFG_DISABLE,value,PCFR1_SWJ_CFG,26,0x4000000,4,,,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,ECR,0x000,32,1,PCFR1_SWJ_CFG,AFIO_PCFR1_SWJ_CFG,field,,26:24,0x7000000,,SWJ_CFG[2:0] bits (Serial Wire JTAG configuration),,,#,reference,evt(ch32v10x.h)
CH32V103,AFIO,PCFR1,0x004,32,1,,,,,,,,,,,#,reference,evt(ch32v10x.h)
