part_number,series,family,capability,qualifier,stated,count,value,attribute,#,confidence,basis
CH32V208RBT6,CH32V208,CH32V20x,voltage,,text,,3.3V,rated_voltage,#,confirmed,products:zh+products:en
CH32V208RBT6,CH32V208,CH32V20x,watchdog,,count,2,2,timer_watchdog,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,adc-channel,with-tkey-per-unit,text,,16@1,adc_tkey_channel_unit_count,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,ble,,marker,,supported,communication_interfaces_ble_5_3,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,can,,count,1,1,communication_interfaces_can,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,clock,,text,,Max: 144MHz,cpu_clock_speed,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,ethernet,,text,,10M,communication_interfaces_ethernet,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,i2c,,count,2,2,communication_interfaces_i2c,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,opa,,count,2,2,opa,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,spi,,count,2,2,communication_interfaces_spi,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,systick,64bit,marker,,Supported,timer_systick_64_bits,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,timer-advanced,16bit,count,1,1,timer_advanced_control_16_bits,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,timer-general,16bit,count,3,3,timer_general_purpose_16_bits,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,timer-general,32bit,count,1,1,timer_general_purpose_32_bits,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,usart,,count,4,4,communication_interfaces_usart_uart,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,usb-fs,usbd,count,1,1,communication_interfaces_usb_fs_usbd,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,usb-fs,usbhd,count,1,1,communication_interfaces_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,voltage,,text,,3.3V,rated_voltage,#,confirmed,products:zh+products:en
CH32V208WBU6,CH32V208,CH32V20x,watchdog,,count,2,2,timer_watchdog,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,adc,with-tkey,count,2,2,adc_tkey_unit,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,adc-channel,with-tkey,count,10,10,adc_tkey_channel,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,can,,count,1,1,communication_interfaces_can,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,clock,,text,,Max: 144MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,dac,,count,2,2,dac_unit,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,flash,,text,,480K,code_flash_bytes,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,i2c,,count,2,2,communication_interfaces_i2c,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,opa-cmp,,count,4,4,opa_cmp,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,spi,,count,2,2,communication_interfaces_spi,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,timer-advanced,16bit,count,1,1,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,timer-general,16bit,count,3,3,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,usart,,count,3,3,communication_interfaces_usart_uart,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,usb-fs,usbhd,count,1,1,communication_interfaces_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V303CBT6,CH32V303,CH32V307,watchdog,,text,,2 (WWDG + IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,adc,with-tkey,count,2,2,adc_tkey_unit,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,adc-channel,with-tkey,count,16,16,adc_tkey_channel,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,can,,count,1,1,communication_interfaces_can,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,clock,,text,,Max: 144MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,dac,,count,2,2,dac_unit,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,flash,,text,,480K,code_flash_bytes,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,i2c,,count,2,2,communication_interfaces_i2c,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,opa-cmp,,count,4,4,opa_cmp,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,spi,,count,2,2,communication_interfaces_spi,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,timer-advanced,16bit,count,1,1,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,timer-general,16bit,count,3,3,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,usart,,count,3,3,communication_interfaces_usart_uart,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,usb-fs,usbhd,count,1,1,communication_interfaces_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V303RBT6,CH32V303,CH32V307,watchdog,,text,,2 (WWDG + IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,adc,with-tkey,count,2,2,adc_tkey_unit,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,adc-channel,with-tkey,count,16,16,adc_tkey_channel,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,can,,count,1,1,communication_interfaces_can,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,clock,,text,,Max: 144MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,dac,,count,2,2,dac_unit,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,flash,,text,,480K,code_flash_bytes,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,i2c,,count,2,2,communication_interfaces_i2c,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,i2s,,count,2,2,communication_interfaces_i2s,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,opa-cmp,,count,4,4,opa_cmp,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,rng,,count,1,1,rng,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,sdio,,count,1,1,communication_interfaces_sdio,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,spi,,count,3,3,communication_interfaces_spi,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,timer-advanced,16bit,count,4,4,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,timer-basic,16bit,count,2,2,timer_basic_16_bit,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,timer-general,16bit,count,4,4,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,usart,,count,8,8,communication_interfaces_usart_uart,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,usb-fs,usbhd,count,1,1,communication_interfaces_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V303RCT6,CH32V303,CH32V307,watchdog,,text,,2 (WWDG + IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,adc,with-tkey,count,2,2,adc_tkey_unit,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,adc-channel,with-tkey,count,16,16,adc_tkey_channel,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,can,,count,1,1,communication_interfaces_can,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,clock,,text,,Max: 144MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,dac,,count,2,2,dac_unit,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,flash,,text,,480K,code_flash_bytes,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,i2c,,count,2,2,communication_interfaces_i2c,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,i2s,,count,2,2,communication_interfaces_i2s,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,opa-cmp,,count,4,4,opa_cmp,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,rng,,count,1,1,rng,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,sdio,,count,1,1,communication_interfaces_sdio,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,spi,,count,3,3,communication_interfaces_spi,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,timer-advanced,16bit,count,4,4,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,timer-basic,16bit,count,2,2,timer_basic_16_bit,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,timer-general,16bit,count,4,4,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,usart,,count,8,8,communication_interfaces_usart_uart,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,usb-fs,usbhd,count,1,1,communication_interfaces_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V303RCT7,CH32V303,CH32V307,watchdog,,text,,2 (WWDG + IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,adc,with-tkey,count,2,2,adc_tkey_unit,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,adc-channel,with-tkey,count,16,16,adc_tkey_channel,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,can,,count,1,1,communication_interfaces_can,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,clock,,text,,Max: 144MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,dac,,count,2,2,dac_unit,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,flash,,text,,480K,code_flash_bytes,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,fsmc,,count,1,1,communication_interfaces_fsmc,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,i2c,,count,2,2,communication_interfaces_i2c,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,i2s,,count,2,2,communication_interfaces_i2s,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,opa-cmp,,count,4,4,opa_cmp,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,rng,,count,1,1,rng,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,sdio,,count,1,1,communication_interfaces_sdio,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,spi,,count,3,3,communication_interfaces_spi,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,timer-advanced,16bit,count,4,4,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,timer-basic,16bit,count,2,2,timer_basic_16_bit,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,timer-general,16bit,count,4,4,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,usart,,count,8,8,communication_interfaces_usart_uart,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,usb-fs,usbhd,count,1,1,communication_interfaces_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V303VCT6,CH32V303,CH32V307,watchdog,,text,,2 (WWDG + IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,adc,with-tkey,count,2,2,adc_tkey_unit,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,adc-channel,with-tkey,count,16,16,adc_tkey_channel,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,can,,count,2,2,communication_interfaces_can,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,clock,,text,,Max: 144MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,dac,,count,2,2,dac_unit,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,flash,,text,,480K,code_flash_bytes,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,i2c,,count,2,2,communication_interfaces_i2c,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,i2s,,count,2,2,communication_interfaces_i2s,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,opa-cmp,,count,4,4,opa_cmp,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,rng,,count,1,1,rng,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,spi,,count,3,3,communication_interfaces_spi,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,timer-advanced,16bit,count,4,4,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,timer-basic,16bit,count,2,2,timer_basic_16_bit,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,timer-general,16bit,count,4,4,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,usart,,count,5,5,communication_interfaces_usart_uart,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,usb-fs,usbhd,count,1,1,communication_interfaces_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,usb-hs,include-phy,count,1,1,communication_interfaces_usbhs_include_phy,#,confirmed,products:zh+products:en
CH32V305CCT6,CH32V305,CH32V307,watchdog,,text,,2 (WWDG + IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,adc,with-tkey,count,2,2,adc_tkey_unit,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,adc-channel,with-tkey,count,1,1,adc_tkey_channel,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,can,,text,,CAN2,communication_interfaces_can,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,clock,,text,,Max: 144MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,dac,,text,,DAC2,dac_unit,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,flash,,text,,224K,code_flash_bytes,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,i2c,,count,2,2,communication_interfaces_i2c,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,i2s,,text,,I2S2,communication_interfaces_i2s,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,rng,,count,1,1,rng,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,spi,,text,,SPI2,communication_interfaces_spi,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,timer-advanced,16bit,count,4,4,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,timer-basic,16bit,count,2,2,timer_basic_16_bit,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,timer-general,16bit,count,4,4,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,usart,,text,,USART1 USART3,communication_interfaces_usart_uart,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,usb-hs,include-phy,count,1,1,communication_interfaces_usbhs_include_phy,#,confirmed,products:zh+products:en
CH32V305FBP6,CH32V305,CH32V307,watchdog,,text,,2 (WWDG + IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,adc,with-tkey,count,2,2,adc_tkey_unit,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,adc-channel,with-tkey,count,6,6,adc_tkey_channel,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,can,,text,,CAN2,communication_interfaces_can,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,clock,,text,,Max: 144MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,dac,,count,2,2,dac_unit,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,flash,,text,,224K,code_flash_bytes,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,i2c,,count,2,2,communication_interfaces_i2c,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,i2s,,count,2,2,communication_interfaces_i2s,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,opa-cmp,,text,,OPA3,opa_cmp,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,rng,,count,1,1,rng,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,sdio,,count,1,1,communication_interfaces_sdio,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,spi,,count,3,3,communication_interfaces_spi,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,timer-advanced,16bit,count,4,4,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,timer-basic,16bit,count,2,2,timer_basic_16_bit,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,timer-general,16bit,count,4,4,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,usart,,text,,USART1 USART3 UART4 UART5 UART7,communication_interfaces_usart_uart,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,usb-hs,include-phy,count,1,1,communication_interfaces_usbhs_include_phy,#,confirmed,products:zh+products:en
CH32V305GBU6,CH32V305,CH32V307,watchdog,,text,,2 (WWDG + IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32V305RBT6,CH32V305,CH32V307,adc,with-tkey,count,2,2,adc_tkey_unit,#,confirmed,products:zh+products:en
CH32V305RBT6,CH32V305,CH32V307,adc-channel,with-tkey,count,16,16,adc_tkey_channel,#,confirmed,products:zh+products:en
CH32V305RBT6,CH32V305,CH32V307,can,,count,2,2,communication_interfaces_can,#,confirmed,products:zh+products:en
CH32V305RBT6,CH32V305,CH32V307,clock,,text,,Max: 144MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V305RBT6,CH32V305,CH32V307,dac,,count,2,2,dac_unit,#,confirmed,products:zh+products:en
CH32V305RBT6,CH32V305,CH32V307,flash,,text,,480K,code_flash_bytes,#,confirmed,products:zh+products:en
CH32V305RBT6,CH32V305,CH32V307,i2c,,count,2,2,communication_interfaces_i2c,#,confirmed,products:zh+products:en
CH32V305RBT6,CH32V305,CH32V307,i2s,,count,2,2,communication_interfaces_i2s,#,confirmed,products:zh+products:en
CH32V305RBT6,CH32V305,CH32V307,opa-cmp,,count,4,4,opa_cmp,#,confirmed,products:zh+products:en
CH32V305RBT6,CH32V305,CH32V307,rng,,count,1,1,rng,#,confirmed,products:zh+products:en
